title,genre,country,year,company,director,actor,date,running_time,keyword,plot
황금마담,액션,대한민국,1975,우진필림,최영철,"윤미라,김희라,진봉진,하윤지,최성호,김영인,주상호,김기범,최일,이예민,박동용,김왕국,최재호,장정국,나갑성,안진수,조춘,한명환,이석구,전숙,한주열,신영선(아역),권민정(아역),정연수(아역),WENDE CHANEL(특별출연)",19751121,95,null,"철용은 형무소에서 출감하면서 새로운 사람이 되겠다고 스스로 맹세한다. 이때 왕도성의 부하들에게 납치당하여 그의 날쌘 몸을 이용당한다. 금괴를 감춘 지도를 한쪽씩 가지고 있는 황금마담,왕도성,마진삼은 서로 지도찾기에 혈안이 되었다. 왕도성이 병으로 죽자 후계자가 된 철용은 유언으로 알게된 지도를 찾을 것을 결심한다. 황금 마담과 철용은 금괴를 가지고 외국으로 도망하려는 마진삼을 경찰과 협조하여 체포한다. 황금마담과 철용은 서로 싸울 수 없는 처지임을 인지하고 사회복지 사업에 남은 여생을 바칠 것을 다짐한다."
홍길동,액션,대한민국,1976,삼영필림,최인현,"서미경,이일웅,최남현,이경희",19760908,80,"입체안경,3D영화,고전소설원작",종의 몸에서 태어난 길동은 홍판서의 서자라는 사실때문에 승구에게 농락당하는 선이를 구하려다 억울한 누명을 쓰고 홍판서에게 호통을 당한다. 본래 공명과 벼슬에 뜻을 두지는 않았으나 관리들의 부조리에 격분하고 있던 길동은 학조대사의 가르침을 받고 의적이 된다. 길동은 갖가지 활동으로 관리들의 경각심을 일깨운다. 관리들의 괴롭힘에 희생된 선이의 무덤에 온 길동은 홍판서를 감옥에서 구하고 초야에 묻히고자 길을 떠난다.
야행,멜로드라마,대한민국,1977,태창흥업주식회사,김수용,"윤정희,신성일,주증녀,최회영,최길호,양일민,이일웅,이자영,주현,김홍지",19770423,65,"비밀결혼,사내연애,사내커플,소설원작,안경벗은미녀,은행원,한국소설원작,동거,교차편집",같은 은행에 근무하는 미스리와 박선생은 결혼식을 연기한 채 주위의 눈을 피해 동거생활을 하고 있는 젊은 남녀이다. 현주는 남자의 비굴하리만큼 합리적인 사고방식에 짜증이 나서 거리를 배회하다가 누군가의 손에 이끌려 모든 것을 빼앗긴다. 마침내 결혼식을 올리기위해 남편과 같이 고향으로 가는 기차를 탄 그녀는 졸고있는 남편의 곁에서 탈출해버린다.
공수특공대작전,군사,대한민국,1977,대영흥행주식회사,고영남,"이대엽,진봉진,남보원,유영국,강민호,장순자,이해룡,최성,박용팔,이승일,한정수,김운하,방수일,최성호,장영환,서준영,정태선,김왕국,조용수,신찬일,최형근,남성국,최재호,지용남,박부양,김기범,주상호,박달,김대현,임해림,이영호,김승남,윤일주,최일,김경란,김지영,양춘,김신명,조덕성,지방열,이예성,박병기",19780505,115,"1950년대,국책영화,특공대원,반공영화,비밀공작,비밀작전","1951년 UN군 정찰기의 항공사진에 놈들이 비밀리에 구축한 요새와 같은 형무소가 발견된다. UN군 정보국에서는 한국군 공수특전대에게 위임하는데 이에 장동수 소령이 발령되어 특공대 30명을 선발한다. 이중에서 침투조로 다섯명이 선발되어 단기간 특수훈련을 받고 적진에 침투한다. 그들은 온갖 난관을 뚫고 수용소로 향해 잠입에 성공한 시간,공격조 30여명의 눈부신 활약이 이어진 끝에 공수특공대는 드디어 개가를 올리고 무수한 인명을 구해내게 된다."
슬픔이 파도를 넘을 때,멜로드라마,대한민국,1978,태창흥업,조문진,"황해,황정순,하명중,김추련,서승희,박찬희,도금봉,박일규,김정훈,최남현,한은진,이인옥,장혁,문미봉,윤유선(아역),임해림,지용남,박일,손전,김경란,주상호",19780308,105,null,"벙어리 청소부 윤달수에게는 4남2녀의 자식들이 있다. 큰아들 성준은 결혼하여 분가했고,둘째 성길은 고시공부를 하며,세째 성필은 고3학년이고,네째 성규는 고교 1학년이다. 그리고 큰딸 성옥은 버스안내양이고,막내딸 성희는 국민학교 5학년이다. 아버지 달수의 박봉으로 온가족이 어려운 생활을 하고 있으나 할머니의 한결같은 정성으로 흐뭇한 가정의 모습을 이루고 있다. 이런 일상속에서 달수의 자녀들은 어려운 살림을 돕겠다고 저마다 노력한다. 성필은 학교에 나가지 않은 채 권투도장에서 복싱을 배우고,성길은 3급 공무원 임용 시험에 합격하며,성준은 월급으로 모은 백만원짜리 통장를..."
개선문,멜로드라마,대한민국,1978,㈜화천공사,김응천,"진유영,이계인,김보미,장순자,국정환,이승렬,신찬일,김웅,임생출,이정애,장훈,김신명,김경란,박부양,김승남,송영수,신동욱",19780831,90,"남매,국제기능올림픽,금메달,전과자,벙어리,농아,조선소,진정한우정",누나와 단둘이 사는 혁수는 국내기능올림픽 용접부문에서 금메달을 획득해 국제대회 출전권을 얻는다. 한편 2등으로 은메달을 딴 재수는 국제대회에 출전할 수 없음을 한탄한다. 그러나 혁수가 전과자라는 사실이 밝혀져 출전권이 재수에게 돌아가자 혁수는 자기 혐오로 인해 탈선의 늪으로 빠져든다. 그러다가 혁수는 재수의 부모가 농아라는 사실을 알고 자신의 불행을 떨쳐버린 후 재수에게 기술을 수련시킨다. 혁수의 헌신적인 지도로 국제대회에서 금메달을 딴 재수는 조선소에서 일하고 있는 혁수를 찾아와 그의 목에 금메달을 걸어준다.
영녀,멜로드라마,대한민국,1979,동아흥행,변장호,"고은아,남궁원,유지인,유장현,엄유신,방수일,장정국,김기범,강계식,이정애,양춘,김승남,나갑성,박부양,안진수,오보영,유송이",19790901,85,null,"공해문제를 연구하는 강박사는 어느날 연구실에서 아내 정희가 이상한 행동을 한 뒤 집을 나갔다는 가정부의 연락을 받는다. 의사의 진단은 과대망상형 도착증으로 극도의 소외감이 발병의 원인이라고 한다. 정희의 증세는 악화되어 강박사와 그의 조수 나미의 사이를 의심한다. 그러나 나미는 정희의 치료에 정성을 다한다. 어느날 나미가 강박사를 바래다 주고 별장에 돌아왔을 때 정희는 반발심에 정원사를 유혹하고 있었고, 이를 나미가 목격한다. 이것을 계기로 강박사와 나미는 정희의 엽총에 사살된다."
다운 인 더 밸리,멜로드라마,미국,2005,null,데이빗 제이콥슨,"에드워드 노튼,에반 레이첼 우드,데이비드 모스,로리 컬킨",20071101,111,null,"열 여덟살 소녀 '토브'는 어린 남동생 '로니'를 돌봐야 하는 것도 모자라 사사건건 자신의 일에 참견하는 엄격한 아버지 '웨이드'가 못마땅하다. 어느 날 방학을 맞아 친구들과 해변으로 가던 중 카우보이 복장의 주유소 직원 '할랜'을 보고 호감을 느낀다.

토브의 제안에 잠시 망설이던 할랜은 주유소를 그만 두고 그녀를 따라 나선다. 해변에 도착한 그들은 토브의 적극적인 대시로 모처럼 자유를 만끽하며 달콤한 사랑에 빠져든다. 늘 외롭게 자라왔던 어린 동생 로니 역시 할랜에게 친근감을 느끼지만 그들의 아버지 웨이드는 직업도 없이 떠도는 할랜과의 만남을 강하게 반대하며 그를 내친다.

자식들을 강압적으로 대하는 웨이드를 바라보며 토브와 로니를 답답한 구속에서 벗어나게 해줘야 한다고 생각한 할랜. 그래서 웨이드 몰래 로니에게 말을 태워주는가 하면 실탄이 들어있는 권총으로 사격놀이를 즐기고 토브와는 아슬아슬한 로맨스를 이어간다. 그러나 로니에게 총까지 쥐어줬다는 얘기를 들은 토브는 위험을 느끼고 할랜과의 사랑에 조금씩 소극적인 태도를 보이며 망설인다. 그럴수록 할랜은 더욱 적극적으로 토브와 로니를 웨이드로부터 벗어나게 하려는 계획을 세우는데…
"
투야의 결혼,드라마,중국,2006,null,왕 취엔안,"위 난,바터,썬거",20071101,96,null,"내몽골의 광활한 황무지 한복판. 두 아이와 우물을 파다 불구가 되어버린 남편과 함께 살아가는 투야는 수십 마리의 양떼를 몰고, 먼 길을 오가며 물을 길어 나르는 고된 하루하루를 보낸다. 고된 하루 끝에 집으로 돌아가던 길, 그녀는 사고가 난 이웃주민을 도와주다 자신도 허리를 다치게 되며 힘든 생활고에 한계를 느낀다. 그런 모습을 지켜보며 안타까워하던 남편과 가족들은 이혼을 하고 그녀를 도와줄 수 있는 새로운 남편을 찾도록 권하게 된다. 

결국, 남편과 이혼을 하게 된 투야는 두 아이와 남편을 함께 부양할 수 있는 새로운 남편감을 찾기로 마음 먹는다. 하지만 그녀에게 청혼을 해오는 이들은 많아도 남편까지 책임져줄 상대는 쉽게 나타나지 않는다. 그렇게 그녀의 새로운 남편 찾기가 계속되던 어느 날, 그녀에게 학창시절 친구가 찾아오는데…. "
오스틴 파워 : 제로,"액션,코메디,어드벤처,뮤직,첩보",미국,1997,"Capella International,Eric's Boy,Juno Pix,KC Medien AG,Moving Pictures,New Line Cinema",제이 로치,"마이크 마이어스,엘리자베스 헐리,마이클 요크,미미 로저스,로버트 와그너,세스 그린,파비아나 우데니오,마인디 스털링,폴 딜론,찰스 네이피어,윌 패럴,조앤 리치터,아나스타시아 사케라리스",20001118,94,"비밀요원,시간여행,시리즈,패러디,폭탄,재개봉","오스틴 파워는 호시탐탐 지구의 평화를 위협하는 인류의 적 닥터 이블을 물리치기 위해 종횡무진 활약하는 영국의 비밀요원. 1967년, 악당 이블 박사는 자신의 숙적인 잘나가는 영국 첩보원 오스틴 파워를 암살하려는 계획이 실패하자, 자신의 계획을 미래에서 성취할 요량으로 냉동실에 들어간다. 그리고 그의 음모를 막기 위해 오스틴 파워 또한 냉동실로 들어가고.... 30년 뒤, 이블 박사는 해빙되어 지구의 마그마를 터뜨릴 폭탄을 훔친 뒤, UN을 상대로 백 억 달러를 요구하고, 연이어 깨어난 오스틴 파워는 냉동 전 그의 파트너였던 켄싱턴 부인의 딸과 함께 짝을 지어 이블 박사의 음모에 맞선다. 60년대에 제임스 본드도 액션대신 본드걸과 로맨스만 해댔던 지라, 오스틴 파워도 그 영향을 받았는지 해빙된 이후, 파트너와의 로맨스만 꿈꾸고 매사를 제멋대로 행동한다. 하지만 곧 90년대에 적응에 어려움을 느끼고, 한 2분정도 갈등하는 모습을 보인다. 이블 박사도 상황은 마찬가지인지라 오합지졸인 부하들 다스리랴, 30년 사이 태어나서 장성한 자신의 아들과의 멀어진 사이를 가깝게 하려고 눈물겨운 노력을 한다. 지구를 불바다로 만들어 버릴 닥터 이블의 음모. 오스틴과 파트너 바네사가 그 열기의 한 복판으로 접속한다."
모넬라 2,"코메디,드라마,에로",이탈리아,1999,Lion Pictures,틴토 브라스,"율리야 마야추크,자르노 베라디,프란세스카 넌지,맥스 패로디,모로 러렌츠,레일라 칼리,비토리오 아테네,안토니오 살리네스,키아라 고바토,레모 피짜로니,마우로 산지오르지,알베르토 파소네",20011013,82,"레즈비언, 섹스",모든 남자의 시선을 사로잡는 '칼라' 칼라는 성적 매력이 넘치는 20세의 자유분방한 아가씨다. 그녀에게는 베니스 대학의 경영학도인 사랑하는 남자친구 마테오가 있다. 그들은 서로의 육체에 정신없이 빠져들어 서로에게 강한 집착을 보인다. 하지만 칼라의 매력은 모든 남자들의 시선을 한몸에 받기에 충분하다. 마테오는 그런 그녀를 항상 불안해하면서도 그녀를 신뢰하지 못하는 자신을 스스로 비난한다. 칼라도 마테오를 신뢰하고 사랑하지만 한편으론 다른 남자의 시선을 즐긴다. 거부 할 수 없는 '모이라'와의 짜릿한 만남 일 관계로 베니스에서 런던으로 온 칼라는 집을 구하기 위해 부동산 중개소를 찾아간다. 그 곳에서 섹슈얼한 매력을 풍기는 중개인 모이라를 만나게 된다. 칼라의 육체에 반한 모이라는 그녀에게 적극적인 구애 공세를 펼치고 칼라는 혼란에 빠진다. 모이라의 도움으로 싼 집을 얻은 칼라는 모이라와의 관계에 불안을 느끼고 남자친구 마테오에게 어서 오라는 전화를 건다. 사랑이 빠진 욕망은 지옥이다! 칼라가 부탁한 팬티와 프로이드 책을 가지러 칼라의 집으로 간 마테오는 연애편지 묶음과 해변에서 찍은 칼라의 누드 사진을 보고 당장 런던으로 달려가 어떻게 된 일인지를 따져 묻는다. 칼라의 거듭된 거짓말로 질투에 눈이 먼 마테오는 갈등하고...
닌자키드,"액션,아동",미국,1992,"Sheen Productions, Inc.",신상옥(Simon S. Sheen),"빅터 웡(할아버지),찰스 네이피어(잭),마이클 트리너(로키),맥스 엘리어트 슬레이드(콜트),샤드 파워(탐탐),크리스틀 라이트닝(조),패트릭 킬패트릭(J.J.),도날드 L. 섕스(찰리),Sheldon Peters Wolfchild(리),Nickolas G. Ramus(Chief Roundcreek),Pat Van Ingen(할머니),도널 로그(지미),Scott McDonald(에디),빈센트 쉬아벨리(시장)",19930101,99,"여름방학,인디언거주지,유독성폐기물","신상옥, 최은희 부부가 탈북 후 미국에서 설립한 Sheen Production의 대표작인 “3 Ninjas” 시리즈의 두 번째 작품이다. 신상옥 감독이 각본을 맡았다. 모리 할아버지의 오두막에서 닌자 교육을 받던 세 소년들은 할아버지와 함께 오두막으로 가는 길에 인디언들의 집회를 보게 된다. 인디언 보호구역에 무단으로 유해 쓰레기가 매립되고 있는 데 대한 항의 집회인 것이다. 인디언들은 피켓 시위와 서명운동을 벌이지만 시장과 그 부하들이 계속해서 방해는 놓는다. 1992년의 첫 작품부터 1998년작까지 총 4편의 연작으로 제작되었으며, 다음 작품인 “3 Ninjas Knuckle Up”(1995)도 신상옥 감독이 연출했다."
